route_id,agency_id,route_short_name,route_long_name,route_type
88,227098,R: Sfântu Gheorghe - Braşov,R: Sfântu Gheorghe - Ozun Hm. - Chichiş h. - Prejmer Hm. - Ilieni h. - Hărman - Pav. CFR Braşov Triaj h. - Braşov,2
89,227098,R: Breţcu Hm. - Sfântu Gheorghe,R: Breţcu Hm. - Lemnia h. - Mereni Lutoasa h. - Bălani h. - Poieniţa h. - Sânzieni h. - Târgu Secuiesc - Cătălina h. - Imeci Hm. - Zăbala h. - Covasna Hm. - Brateş h. - Ţufalău h. - Boroşneu Mare h. - Biţa h. - Moacşa hcv - Angheluş h. - Sfântu Gheorghe,2
90,227098,R: Ineu - Cermei hcv,R: Ineu - Teuz h. - Cermei hcv,2
91,227098,R: Sărmăşel hcv . - Bistriţa Nord,R: Sărmăşel hcv . - Ţăgşor h. - Ţagu Sat h. - Ţagu h. - Budeşti Cluj h. - Miceştii de Câmpie h. - Sânmihaiu de Câmpie h. - Brăteni h. - Sângiorgiu Nou h. - Vermeş h. - Lechinţa - Ţigău h. - Chiraleş h. - Chintelnic h. - Măgheruş Şieu Hm. - Arcalia hc. - Sărăţel - Sărata h. - Bistriţa Fabrici h. - Bistriţa Nord,2
92,227098,R: Iaşi - Hârlău,R: Iaşi - Leţcani - Podu Iloaiei - Erbiceni hc. - Spinoasa h. - Belceşti Hm. - Podu Ulmi h. - Hodora h. - Cotnari hc. - Cepleniţa hc. - Bădeni hc. - Hârlău,2
93,227098,R: Cenad h. - Timişoara Nord,R: Cenad h. - Sânnicolau Nord h. - Sânnicolau Mare - Tomnaticu h. - Lovrin - Satu Nou Hm. - Şandra h. - Biled - Pescăreţu Mic hc. - Dudeştii Noi Hm. - Ronaţ Triaj Gr. D - Ronaţ Triaj Cab.1 h. - Timişoara Nord,2
94,227098,R: Timişoara Nord - Sânnicolau Mare,R: Timişoara Nord - Ronaţ Triaj Gr. D - Dudeştii Noi Hm. - Pescăreţu Mic hc. - Biled - Şandra h. - Satu Nou Hm. - Lovrin - Tomnaticu h. - Sânnicolau Mare,2
95,227098,R: Berzovia - Reşiţa Nord,R: Berzovia - Bocşa Română hc. - Vasiova - Bocşa Montană hc. - Colţan h. - Moniom h. - Câlnic h. - Reşiţa Nord,2
96,227098,R: Nerău hcv. - Timişoara Nord,R: Nerău hcv. - Teremia Banat hc. - Comloşu Mare h. - Gotlob h. - Lovrin - Satu Nou Hm. - Pesac h. - Periam - Variaş hc. - Gelu hc. - Bărăteaz h. - Chinezu h. - Hodoni h. - Sânandrei Hm. - Ronaţ Triaj Gr. D - Timişoara Nord,2
97,227098,R: Timişoara Nord - Cenad h.,R: Timişoara Nord - Ronaţ Triaj h - Ronaţ Triaj Gr. D - Dudeştii Noi Hm. - Pescăreţu Mic hc. - Biled - Şandra h. - Satu Nou Hm. - Lovrin - Tomnaticu h. - Sânnicolau Mare - Sânnicolau Nord h. - Cenad h.,2
98,227098,R: Sânnicolau Mare - Timişoara Nord,R: Sânnicolau Mare - Tomnaticu h. - Lovrin - Satu Nou Hm. - Şandra h. - Biled - Pescăreţu Mic hc. - Dudeştii Noi Hm. - Ronaţ Triaj Gr. D - Ronaţ Triaj h. - Timişoara Nord,2
99,227098,R: Brad - Arad,R: Brad - Ribiţa h. - Ţebea h - Baia de Criş h. - Lunca Moţilor h. - Birtin h. - Vaţa h. - Ociu h. - Ocişor h. - Hălmagiu Hm. - Cariera Leasa h. - Vârfurile Hm. - Tălagiu h. - Aciuţa h. - Romaniţa h. - Gurahonţ - Bonţeşti h. - Almaş h. - Joia Mare hc. - Paulian h. - Sebiş - Răpsig h. - Bocsig  h - Tămand h. - Ineu - Mocrea h. - Târnova Zărand Hm. - Seleuş h. - Pâncota h. - Mâsca Măderat h. - Şiria Hm. - Sântana - Utvinişu Nou - Arad,2
100,227098,R: Dagâţa - Roman,R: Dagâţa - Zece Prăjini h - Piscu Rusului h. - Stăniţa h. - Vulpăşeşti h. - Sagna h. - Roman,2
101,227098,R: Breţcu Hm. - Braşov,R: Breţcu Hm. - Lemnia h. - Mereni Lutoasa h. - Bălani h. - Poieniţa h. - Sânzieni h. - Târgu Secuiesc - Cătălina h. - Imeci Hm. - Zăbala h. - Covasna Hm. - Brateş h. - Ţufalău h. - Boroşneu Mare h. - Biţa h. - Moacşa hcv - Angheluş h. - Sfântu Gheorghe - Ozun Hm. - Chichiş h. - Prejmer Hm. - Ilieni h. - Hărman - Pav. CFR Braşov Triaj h. - Braşov,2
102,227098,R: Sebiş - Brad,R: Sebiş - Paulian h. - Joia Mare hc. - Almaş h. - Bonţeşti h. - Gurahonţ - Romaniţa h. - Aciuţa h. - Tălagiu h. - Vârfurile Hm. - Cariera Leasa h. - Hălmagiu Hm. - Ocişor h. - Ociu h. - Vaţa h. - Birtin h. - Lunca Moţilor h. - Baia de Criş h. - Ţebea h - Ribiţa h. - Brad,2
103,227098,R: Gurahonţ - Arad,R: Gurahonţ - Bonţeşti h. - Almaş h. - Joia Mare hc. - Paulian h. - Sebiş - Răpsig h. - Bocsig  h - Tămand h. - Ineu - Mocrea h. - Târnova Zărand Hm. - Seleuş h. - Pâncota h. - Mâsca Măderat h. - Şiria Hm. - Sântana - Zimandu Nou h. - Utvinişu Nou - Arad,2
104,227098,R: Brad - Arad,R: Brad - Ribiţa h. - Ţebea h - Baia de Criş h. - Lunca Moţilor h. - Birtin h. - Vaţa h. - Ociu h. - Ocişor h. - Hălmagiu Hm. - Cariera Leasa h. - Vârfurile Hm. - Tălagiu h. - Aciuţa h. - Romaniţa h. - Gurahonţ - Bonţeşti h. - Almaş h. - Joia Mare hc. - Paulian h. - Sebiş - Răpsig h. - Bocsig  h - Tămand h. - Ineu - Mocrea h. - Târnova Zărand Hm. - Seleuş h. - Pâncota h. - Mâsca Măderat h. - Şiria Hm. - Sântana - Zimandu Nou h. - Utviniş h. - Utvinişu Nou - Arad,2
105,227098,R: Întorsura Buzăului Hm - Braşov,R: Întorsura Buzăului Hm - Poiana Florilor h. - Valea Teliului h. - Teliu h. - Budila hcv. - Hărman - Braşov Triaj - Braşov,2
106,227098,R: Întorsura Buzăului Hm - Braşov,R: Întorsura Buzăului Hm - Poiana Florilor h. - Valea Teliului h. - Teliu h. - Budila hcv. - Hărman - Pav. CFR Braşov Triaj h. - Braşov,2
107,227098,R: Timişoara Nord - Cruceni hcv.,R: Timişoara Nord - Timişoara Vest Hm. - Utvin h. - Sânmihai h. - Parţa h. - Peciu Nou h. - Cebza h. - Giulvăz h - Rudna hc. - Cruceni hcv.,2
108,227098,R: Lovrin - Timişoara Nord,R: Lovrin - Satu Nou Hm. - Pesac h. - Periam - Variaş hc. - Gelu hc. - Bărăteaz h. - Chinezu h. - Hodoni h. - Sânandrei Hm. - Ronaţ Triaj Gr. D - Timişoara Nord,2
109,227098,R: Blaj - Bălăuşeri hcv.,R: Blaj - Sâncel h. - Pănade h. - Şona h. - Sfântu Nicolae h. - Jidvei  hcv. - Feisa h. - Cetatea de Baltă h. - Crăieşti h. - Târnaveni Vest Hm. - Târnaveni - Şeuca h. - Găneşti h. - Deaj h. - Mica h. - Bernadea h. - Bahnea h. - Laslău h. - Şoimuş h. - Coroiu h. - Bălăuşeri hcv.,2
110,227098,R: Zărneşti - Braşov,R: Zărneşti - G-ral T.Moşoiu hc. - Tohanu Vechi hc. - Râşnov h. - Râşnov - Cristian Hm. - Bartolomeu - Braşov,2
111,227098,IR: Iaşi - Ploieşti Vest,IR: Iaşi - Nicolina - Bârnova Hm. - Buhăieşti - Vaslui - Crasna - Bârlad - Tecuci Nord hc.(605) - Mărăşeşti - Focşani - Râmnicu Sărat - Buzău - Mizil - Ploieşti Sud - Ploieşti Vest,2
112,227098,R: Alba Iulia - Zlatna hcv.,R: Alba Iulia - Bărăbanţ Hm. - Antestaţie Bărăbanţ h. - Bărăbanţ Nord h. - Şard Ighiu h. - Ampoiţa h. - Tăutu Ampoiului h. - Văleni Meteş h. - Poiana Ampoiului h. - Prisaca h. - Feneş h. - Zlatna Tehnică - Zlatna h. - Zlatna hcv.,2
113,227098,R: Târnaveni - Blaj,R: Târnaveni - Târnaveni Vest Hm. - Crăieşti h. - Cetatea de Baltă h. - Feisa h. - Jidvei  hcv. - Sfântu Nicolae h. - Şona h. - Pănade h. - Sâncel h. - Blaj,2
114,227098,R: Timişoara Nord - Nerău hcv.,R: Timişoara Nord - Ronaţ Triaj Cab.1 h. - Ronaţ Triaj h. - Ronaţ Triaj Gr. D - Sânandrei Hm. - Hodoni h. - Chinezu h. - Bărăteaz h. - Gelu hc. - Variaş hc. - Periam - Pesac h. - Satu Nou Hm. - Lovrin - Gotlob h. - Comloşu Mare h. - Teremia Banat hc. - Nerău hcv.,2
115,227098,R: Jidvei  hcv. - Târnaveni,R: Jidvei  hcv. - Feisa h. - Cetatea de Baltă h. - Crăieşti h. - Corneşti Târnava h. - Adămuş h. - Târnaveni Vest Hm. - Târnaveni,2
116,227098,R: Roman - Dagâţa,R: Roman - Sagna h. - Vulpăşeşti h. - Stăniţa h. - Piscu Rusului h. - Zece Prăjini h - Dagâţa,2
117,227098,R: Blaj - Târnaveni,R: Blaj - Sâncel h. - Pănade h. - Şona h. - Sfântu Nicolae h. - Bălcaci h. - Jidvei  hcv. - Feisa h. - Cetatea de Baltă h. - Crăieşti h. - Corneşti Târnava h. - Adămuş h. - Târnaveni Vest Hm. - Târnaveni,2
118,227098,R: Buhăieşti - Dagâţa,R: Buhăieşti - Negreşti Vaslui Hm. - Rafaila h. - Dumeşti h. - Mareşal C-tin Prezan Hm. - Suhuleţ h. - Băluşeşti h - Dagâţa,2
119,227098,R: Sânnicolau Mare - Timişoara Nord,R: Sânnicolau Mare - Tomnaticu h. - Lovrin - Satu Nou Hm. - Şandra h. - Biled - Pescăreţu Mic hc. - Dudeştii Noi Hm. - Ronaţ Triaj Gr. D - Ronaţ Triaj h. - Ronaţ Triaj Cab.1 h. - Timişoara Nord,2
120,227098,R: Cenad h. - Sânnicolau Mare,R: Cenad h. - Sânnicolau Nord h. - Sânnicolau Mare,2
121,227098,R: Bălăuşeri hcv. - Blaj,R: Bălăuşeri hcv. - Coroiu h. - Şoimuş h. - Laslău h. - Bahnea h. - Bernadea h. - Mica h. - Deaj h. - Găneşti h. - Şeuca h. - Târnaveni - Târnaveni Vest Hm. - Adămuş h. - Corneşti Târnava h. - Crăieşti h. - Cetatea de Baltă h. - Feisa h. - Jidvei  hcv. - Bălcaci h. - Sfântu Nicolae h. - Şona h. - Pănade h. - Sâncel h. - Blaj,2
122,227098,R: Timişoara Nord - Reşiţa Nord,R: Timişoara Nord - Timişoara Sud - Timişoara C.E.T. - Timişeni Hm. - Jebel - Voiteni - Gătaia - Măureni hc. - Gherteniş hc. - Berzovia - Bocşa Română hc. - Vasiova - Bocşa Montană hc. - Colţan h. - Moniom h. - Câlnic h. - Reşiţa Nord,2
123,227098,R: Dagâţa - Buhăieşti,R: Dagâţa - Băluşeşti h - Suhuleţ h. - Mareşal C-tin Prezan Hm. - Dumeşti h. - Rafaila h. - Negreşti Vaslui Hm. - Buhăieşti,2
124,227098,IR: Braşov - Timişoara Nord,IR: Braşov - Augustin Hm. - Rupea - Sighişoara - Mediaş - Copşa Mică - Valea Lungă - Blaj - Coşlariu Gr. P. Mureş - Coşlariu - Bărăbanţ Hm. - Alba Iulia - Vinţu de Jos - Şibot - Orăştie - Simeria - Deva - Ilia - Săvârşin - Radna - Arad - Aradu Nou - Timişoara Nord,2
125,227098,R: Arad - Nădlac,R: Arad - Arad Vest - Ferma Ciala h. - Sântoma h. - Pecica - Canton Nr. 9 h. - Semlac h. - Şeitin h. - Nădlac,2
126,227098,R: Brad - Gurahonţ,R: Brad - Ribiţa h. - Ţebea h - Baia de Criş h. - Lunca Moţilor h. - Birtin h. - Vaţa h. - Ociu h. - Ocişor h. - Hălmagiu Hm. - Cariera Leasa h. - Vârfurile Hm. - Tălagiu h. - Aciuţa h. - Romaniţa h. - Gurahonţ,2
127,227098,R: Praid - Blaj,R: Praid - Sovata  hcv. - Sărăţeni h. - Chibed h. - Ghindari h. - Cioc h. - Sângeorgiu de Pădure h. - Fântânele h. - Bălăuşeri hcv. - Coroiu h. - Şoimuş h. - Laslău h. - Bahnea h. - Bernadea h. - Mica h. - Deaj h. - Găneşti h. - Şeuca h. - Târnaveni - Târnaveni Vest Hm. - Adămuş h. - Crăieşti h. - Cetatea de Baltă h. - Feisa h. - Jidvei  hcv. - Bălcaci h. - Sfântu Nicolae h. - Şona h. - Pănade h. - Sâncel h. - Blaj,2
128,227098,R: Sânnicolau Mare - Cenad h.,R: Sânnicolau Mare - Sânnicolau Nord h. - Cenad h.,2
129,227098,R: Vălcani hcv. - Arad,R: Vălcani hcv. - Dudeştii Vechi  h - Sânnicolau Mare - Saravale h. - Sânpetru h. - Periam - Aranca h. - Secusigiu h - Munor h. - Sânpetru German h. - Felnac hc. - Bodrogu Nou h. - Zădăreni Hm. - Aradu Nou - Arad,2
130,227098,R: Luduş - Bistriţa Nord,R: Luduş - Luduş Sat hc. - Sânger Tăureni h. - Tăureni h. - Melini Valea Largă h. - Zau de Câmpie h. - Bota Sat h. - Miheşu de Câmpie h. - Miheşu de Câmpie Sat h. - Balda h. - Sărmaşu h. - Sărmăşel Gaz Metan h. - Sărmăşel hcv . - Ţăgşor h. - Ţagu Sat h. - Ţagu h. - Budeşti Cluj h. - Miceştii de Câmpie h. - Sânmihaiu de Câmpie h. - Brăteni h. - Sângiorgiu Nou h. - Vermeş h. - Lechinţa - Ţigău h. - Chiraleş h. - Chintelnic h. - Măgheruş Şieu Hm. - Arcalia hc. - Sărăţel - Sărata h. - Bistriţa Fabrici h. - Bistriţa Nord,2
131,227098,R: Cenad h. - Timişoara Nord,R: Cenad h. - Sânnicolau Nord h. - Sânnicolau Mare - Tomnaticu h. - Lovrin - Satu Nou Hm. - Şandra h. - Biled - Pescăreţu Mic hc. - Dudeştii Noi Hm. - Ronaţ Triaj Gr. D - Ronaţ Triaj h. - Ronaţ Triaj Cab.1 h. - Timişoara Nord,2
132,227098,R: Bistriţa Nord - Miceştii de Câmpie h.,R: Bistriţa Nord - Bistriţa Fabrici h. - Sărata h. - Sărăţel - Arcalia hc. - Măgheruş Şieu Hm. - Chintelnic h. - Chiraleş h. - Ţigău h. - Lechinţa - Vermeş h. - Sângiorgiu Nou h. - Brăteni h. - Sânmihaiu de Câmpie h. - Miceştii de Câmpie h.,2
133,227098,R: Timişoara Nord - Sânnicolau Mare,R: Timişoara Nord - Ronaţ Triaj Cab.1 h. - Ronaţ Triaj h. - Ronaţ Triaj Gr. D - Dudeştii Noi Hm. - Pescăreţu Mic hc. - Biled - Şandra h. - Satu Nou Hm. - Lovrin - Tomnaticu h. - Sânnicolau Mare,2
134,227098,R: Timişoara Nord - Lovrin,R: Timişoara Nord - Ronaţ Triaj Gr. D - Sânandrei Hm. - Hodoni h. - Chinezu h. - Bărăteaz h. - Gelu hc. - Variaş hc. - Periam - Pesac h. - Satu Nou Hm. - Lovrin,2
135,227098,R: Lovrin - Timişoara Nord,R: Lovrin - Satu Nou Hm. - Pesac h. - Periam - Variaş hc. - Gelu hc. - Bărăteaz h. - Chinezu h. - Hodoni h. - Sânandrei Hm. - Ronaţ Triaj Gr. D - Ronaţ Triaj h. - Ronaţ Triaj Cab.1 h. - Timişoara Nord,2
136,227098,R: Blaj - Praid,R: Blaj - Sâncel h. - Pănade h. - Şona h. - Sfântu Nicolae h. - Bălcaci h. - Jidvei  hcv. - Feisa h. - Cetatea de Baltă h. - Crăieşti h. - Corneşti Târnava h. - Adămuş h. - Târnaveni Vest Hm. - Târnaveni - Şeuca h. - Găneşti h. - Deaj h. - Mica h. - Bernadea h. - Bahnea h. - Laslău h. - Şoimuş h. - Coroiu h. - Bălăuşeri hcv. - Fântânele h. - Sângeorgiu de Pădure h. - Cioc h. - Ghindari h. - Chibed h. - Sărăţeni h. - Sovata  hcv. - Praid,2
137,227098,R: Truşeşti - Iaşi,R: Truşeşti - Zlătunoaia h - Jijia h. - Todireni Hm. - Răuşeni hc. - Rediu hc. - Andrieşeni hc. - Şoldana hc. - Iacobenii Vechi hc. - Vlădeni - Larga Jijia Hm. - Potângeni hc. - Movileni h - Leţcani - Iaşi,2
138,227098,IR: Timişoara Nord - Braşov,IR: Timişoara Nord - Sânandrei Hm. - Orţişoara - Valea Viilor Hm. - Aradu Nou - Arad - Radna - Săvârşin - Ilia - Deva - Simeria - Orăştie - Şibot - Vinţu de Jos - Alba Iulia - Coşlariu - Coşlariu Gr. P. Mureş - Blaj - Copşa Mică - Mediaş - Dumbrăveni - Sighişoara - Rupea - Augustin Hm. - Braşov,2
139,227098,R: Bistriţa Nord - Luduş,R: Bistriţa Nord - Bistriţa Fabrici h. - Sărata h. - Sărăţel - Arcalia hc. - Măgheruş Şieu Hm. - Chintelnic h. - Chiraleş h. - Ţigău h. - Lechinţa - Vermeş h. - Sângiorgiu Nou h. - Brăteni h. - Sânmihaiu de Câmpie h. - Miceştii de Câmpie h. - Budeşti Cluj h. - Ţagu h. - Ţagu Sat h. - Ţăgşor h. - Sărmăşel hcv . - Sărmăşel Gaz Metan h. - Sărmaşu h. - Balda h. - Miheşu de Câmpie Sat h. - Miheşu de Câmpie h. - Bota Sat h. - Zau de Câmpie h. - Melini Valea Largă h. - Tăureni h. - Sânger Tăureni h. - Luduş Sat hc. - Luduş,2
140,227098,R: Roman - Buhăieşti,R: Roman - Sagna h. - Vulpăşeşti h. - Stăniţa h. - Piscu Rusului h. - Zece Prăjini h - Dagâţa - Băluşeşti h - Suhuleţ h. - Mareşal C-tin Prezan Hm. - Dumeşti h. - Rafaila h. - Negreşti Vaslui Hm. - Buhăieşti,2
141,227098,R: Sfântu Gheorghe - Breţcu Hm.,R: Sfântu Gheorghe - Angheluş h. - Moacşa hcv - Biţa h. - Boroşneu Mare h. - Ţufalău h. - Brateş h. - Covasna Hm. - Zăbala h. - Imeci Hm. - Cătălina h. - Târgu Secuiesc - Sânzieni h. - Poieniţa h. - Bălani h. - Mereni Lutoasa h. - Lemnia h. - Breţcu Hm.,2
142,227098,R: Braşov - Bucureşti Nord Gr.A,R: Braşov - Dârste - Predeal - Azuga - Buşteni - Poiana Ţapului hc. - Sinaia - Sinaia Sud h. - Valea Largă Hm. - Comarnic - Breaza Nord h. - Nistoreşti h. - Breaza hc. - Câmpina - Floreşti Prahova - Buda - Ploieşti Vest - Brazi - Crivina - Scroviştea h. - Periş - Dârza h. - Buftea - Bucureşti Nord Gr.A,2
143,227098,R: Braşov - Întorsura Buzăului Hm,R: Braşov - Braşov Triaj - Hărman - Budila hcv. - Teliu h. - Valea Teliului h. - Poiana Florilor h. - Întorsura Buzăului Hm,2
144,227098,R: Blaj - Bălăuşeri hcv.,R: Blaj - Sâncel h. - Pănade h. - Şona h. - Sfântu Nicolae h. - Bălcaci h. - Jidvei  hcv. - Feisa h. - Cetatea de Baltă h. - Crăieşti h. - Corneşti Târnava h. - Adămuş h. - Târnaveni Vest Hm. - Târnaveni - Şeuca h. - Găneşti h. - Deaj h. - Mica h. - Bernadea h. - Bahnea h. - Laslău h. - Şoimuş h. - Coroiu h. - Bălăuşeri hcv.,2
145,227098,R: Roman - Iaşi,R: Roman - Sagna h. - Vulpăşeşti h. - Stăniţa h. - Piscu Rusului h. - Zece Prăjini h - Dagâţa - Băluşeşti h - Suhuleţ h. - Mareşal C-tin Prezan Hm. - Dumeşti h. - Rafaila h. - Negreşti Vaslui Hm. - Buhăieşti - Rateşu Cuzei h. - Rebricea Hm. - Scânteia Hm. - Grajduri - Bârnova Hm. - Picioru Lupului h. - Ciurea Hm. - Nicolina - Iaşi,2
146,227098,R: Sânnicolau Mare - Vălcani hcv.,R: Sânnicolau Mare - Dudeştii Vechi  h - Vălcani hcv.,2
147,227098,R: Buhăieşti - Roman,R: Buhăieşti - Negreşti Vaslui Hm. - Rafaila h. - Dumeşti h. - Mareşal C-tin Prezan Hm. - Suhuleţ h. - Băluşeşti h - Dagâţa - Zece Prăjini h - Piscu Rusului h. - Stăniţa h. - Vulpăşeşti h. - Sagna h. - Roman,2
148,227098,R: Timişoara Nord - Lovrin,R: Timişoara Nord - Ronaţ Triaj Cab.1 h. - Ronaţ Triaj h. - Ronaţ Triaj Gr. D - Sânandrei Hm. - Hodoni h. - Chinezu h. - Bărăteaz h. - Gelu hc. - Variaş hc. - Periam - Pesac h. - Satu Nou Hm. - Lovrin,2
149,6100826,R: Târgu Jiu - Turceni,R: Târgu Jiu - Amaradia - Drăguţeşti h. - Cârbeşti Hm. - Vârţ h. - Rogojelu - Km. 49+800 h. - Rovinari Hm. - Rovinari Sud h. - Roşia Jiu h. - Vlăduleni Gorj h. - Bâlteni h. - Peşteana Jiu h. - Plopşoru - Sărdăneşti h. - Gârbovu h. - Turceni,2
150,6100826,R: Piteşti - Piatra Olt,R: Piteşti - Bradu de Sus - Pârvu Hm. - Pârvu h. - Suseni h. - Costeşti - Fâlfani Hm. - Stolnici Hm. - Hârseşti Hm. - Corbu - Sineşti Hm. - Potcoava - Bâlteni Olt Hm. - Recea Hm. - Slatina - Criva h. - Piatra Olt,2
151,6100826,R: Craiova - Bucureşti Nord Gr.B,R: Craiova - Bordei hc.(900) - Banu Mărăcine Hm. - Viaductu Cârcea h. - Malu Mare Hm. - Pasaju Coşoveni hc. - Leu Hm. - Ţărţăl h. - Jianca - Radomiru hc. - Grozăveşti Hm. - Cezieni h. - Caracal - Fărcaşele Hm. - Stoeneşti h. - Drăgăneşti Olt - Dăneasa h. - Radomireşti Hm. - Mihăeşti Hm. - Măldăeni Hm. - Roşiori Nord - Atârnaţi Hm. - Rădoieşti Hm. - Vârtoapele hc. - Olteni - Gălăteni Hm. - Ciolpani Hm. - Videle - Zăvestreni Hm. - Angheleşti h. - Vadu Lat Hm. - Zorile h. - Gradinari - Domneştii de Sus h. - Chiajna - Bucureştii Noi - Carpaţi h.(900) - Bucureşti Basarab h. - Bucureşti Nord Gr.B,2
152,6100826,R: Caracal - Slatina,R: Caracal - Romula Hm. - Fălcoiu h. - Vlăduleni - Şopârliţa hc. - Piatra Olt - Criva h. - Slătioara Hm. - Milcov Hm. - Slatina,2
153,6100826,R: Tulcea Oraş - Medgidia,R: Tulcea Oraş - Tulcea Mărfuri - Cataloi Hm. - Mihail Kogălniceanu h. - Zebil h. - Babadag - Ceamurlia de Jos h. - Baia Dobrogea - Mihai Viteazu Hm. - Cogealac - Târguşor Dobrogea Hm. - Ram. M.K.P. Aj. M. - Nicolae Bălcescu - Derin h. - Medgidia,2
154,6100826,R: Mărăşeşti - Ploieşti Sud,R: Mărăşeşti - Putna Seacă Hm. - Focşani - Coteşti Hm. - Gugeşti - Sihlea Hm. - Voetin h. - Râmnicu Sărat - Zoita Hm. - Boboc Hm. - Buzău - Băile Sarata Monteoru hcv. - Ulmeni - Clondiru hc. - Săhăteni Hm. - Mizil - Inoteşti Hm. - Tomşani hc. - Cricov Hm. - Muru hc. - Valea Calugareasca Hm - Ploieşti Est - Ploieşti Sud,2
155,6100826,R: Vatra Dornei - Bistriţa Nord,R: Vatra Dornei - Vatra Dornei Băi hc. - Roşu Hm. - Dorna Candrenilor h. - Floreni - Coşna Hm. - Grădiniţa - Larion Hm. - Silhoasa Hm. - Lunca Ilvei - Ilva Mare Hm. - Măgura Ilvei Hm. - Poiana Ilvei - Leşu Ilvei Hm. - Strâmba h. - Ilva Mică - Podereia Feldrului h. - Feldru Hm. - Nepos h. - Rebrişoara Hm. - Năsăud - Năsăud h. - Salva - Mititei h. - Nimigea Hm. - Nimigea h. - Mogoşeni Hm. - Cociu h. - Beclean pe Someş - Şintereag Hm. - Caila hc. - Sfântu h. - Măgheruş Şieu Hm. - Arcalia hc. - Sărăţel - Sărata h. - Viişoara h. - Bistriţa Nord,2
156,6100826,R: Bistriţa Nord - Vatra Dornei,R: Bistriţa Nord - Viişoara h. - Sărata h. - Sărăţel - Arcalia hc. - Măgheruş Şieu Hm. - Sfântu h. - Caila hc. - Şintereag Hm. - Beclean pe Someş - Cociu h. - Mogoşeni Hm. - Nimigea h. - Nimigea Hm. - Mititei h. - Salva - Năsăud h. - Năsăud - Rebrişoara Hm. - Nepos h. - Feldru Hm. - Podereia Feldrului h. - Ilva Mică - Strâmba h. - Leşu Ilvei Hm. - Poiana Ilvei - Măgura Ilvei Hm. - Ilva Mare Hm. - Lunca Ilvei - Silhoasa Hm. - Larion Hm. - Grădiniţa - Coşna Hm. - Floreni - Dorna Candrenilor h. - Roşu Hm. - Vatra Dornei Băi hc. - Vatra Dornei,2
157,6100826,R: Dej Călători - Cluj Napoca,R: Dej Călători - Nima h. - Buneşti h. - Gherla - Livada Someş h. - Iclod Hm. - Fundătura h. - Bonţida Hm. - Răscruci h. - Jucu Hm. - Apahida h. - Apahida - Dezmir h. - Cluj Napoca Est - Clujana h. - Cluj Napoca,2
158,6100826,R: Valea lui Mihai - Satu Mare,R: Valea lui Mihai - Curtuiuşeni h. - Resighea h. - Sanislău Hm. - Marna h. - Carei - Domăneşti h. - Moftin h. - Gen. Gh. Avramescu Hm. - Sătmărel h. - Satu Mare Sud - Satu Mare,2
159,6100826,R: Oradea - Halmeu,R: Oradea - Săcuieni Bihor - Şilindru Hm. - Simion h. - Valea lui Mihai - Curtuiuşeni h. - Resighea h. - Sanislău Hm. - Marna h. - Carei - Domăneşti h. - Moftin h. - Gen. Gh. Avramescu Hm. - Sătmărel h. - Satu Mare Sud - Satu Mare - Ram. Botiz h. - Micula Hm. - Porumbeşti Hm. - Halmeu,2
160,6100826,R: Jibou - Sărmăşag,R: Jibou - Cuceu Sălaj h. - Poptelec h. - Mirşid Hm. - Zalău Nord - Guruslău h. - Borla Hm. - Bocşa Sălaj h. - Câmpia Sălaj h. - Sărmăşag,2
161,6100826,R: Sărmăşag - Jibou,R: Sărmăşag - Câmpia Sălaj h. - Bocşa Sălaj h. - Borla Hm. - Guruslău h. - Zalău Nord - Mirşid Hm. - Poptelec h. - Cuceu Sălaj h. - Jibou,2
162,6100826,R: Cluj Napoca - Dej Călători,R: Cluj Napoca - Cluj Napoca Est - Dezmir h. - Apahida - Apahida h. - Jucu Hm. - Jucu de Jos hc. - Răscruci h. - Bonţida Hm. - Fundătura h. - Iclod Hm. - Livada Someş h. - Gherla - Nima h. - Dej Călători,2
163,6100826,R: Oradea - Timişoara Nord,R: Oradea - Oradea Vest Hm. - Leş Bihor Hm. - Cefa Hm. - Mădăraş Bihor h. - Salonta - Ciumeghiu Hm. - Boiu Bihor h. - Tămaşda h. - Zerind Hm. - Chişineu Criş - Nădab - Şimand Hm. - Comlăuş h. - Sântana - Zimandu Nou h. - Utviniş h. - Utvinişu Nou - Arad - Aradu Nou - Valea Viilor Hm. - Şag Hm. - Vinga Hm. - Orţişoara - Băile Călacea - Sânandrei Hm. - Ronaţ Triaj Gr. D - Ronaţ Triaj h. - Ronaţ Triaj Cab.1 h. - Timişoara Nord,2
164,6100826,R: Paşcani - Mărăşeşti,R: Paşcani - Paşcani Triaj - Stolniceni h. - Muncel Hm. - Mogoşeşti hc. - Hălăuceşti hc. - Mirceşti - Săbăoani Hm. - Roman - Ram. Trifeşti - Săcueni Roman Hm. - Galbeni - Şerbeşti Bacău h. - Iteşti Hm. - Bacău - Letea h. - Valea Seacă - Siretu Bacău h. - Faraoani Hm. - Răcăciuni h. - Orbeni Hm. - Sascut Hm. - Şişcani h. - Adjudu Vechi h. - Adjud - Domneşti Târg h. - Pufeşti Hm. - Călimăneşti Vrancea h. - Pădureni Putna Hm. - Mărăşeşti,2
